workerid,exp_condition,sent_condition,sentence,typed_sentence,correctly_typed,seen_sentence,picture,picture_description,bpassive_active_other,passive_active_other,seen_picture,Answer.time_in_minutes,Answer.practice,item,trial_type,slide_number
25,non-by-locative,non-by-locative,The ship has docked at the pier,The ship has docked at the pier,1,No,16,The boy is pushing the other boy on the sled.,A,A,No,42.1666,The girl is using a jump rope.,ship,target,62
25,non-by-locative,non-by-locative,The dictator has stood behind the general,The dictator has stood behind the general,1,No,17,The man is being attacked by the shark.,BP,BP,No,42.1666,The girl is using a jump rope.,dictator,target,64
25,non-by-locative,non-by-locative,The Cub Scouts have sung around the campfire,The Cub Scouts have sung around the campfire,1,No,31,The chef tickles the robber.,A,A,No,42.1666,The girl is using a jump rope.,scouts,target,66
25,non-by-locative,active,The surfer watched the stormy sea,The surfer watched the stormy sea,1,No,18,the girl kisses the boy,A,A,No,42.1666,The girl is using a jump rope.,surfer,target,68
26,by-locative,active,The scientist examined the apple tree,The scientist examined the apple tree,1,No,2,"""Stone is fall on a boys head""",Other ,Other ,No,44.03308333,Left leg injured girl is playing skipping,scientist,target,6
26,by-locative,active,The fishermen damaged the buoy,The fishermen damaged the buoy,1,No,9,After a alarm at 7am a man has woke up,Other ,Other ,No,44.03308333,Left leg injured girl is playing skipping,fishermen,target,8
26,by-locative,active,The children disliked the church organ,The children disliked the church organ,1,No,10,A guy is playing with a big tide,Other ,Other ,No,44.03308333,Left leg injured girl is playing skipping,children,target,10
26,by-locative,by-locative,The senator was speaking by the statue,The senator was speaking by the statue,1,No,19,A girl is kicking a boy,A,A,No,44.03308333,Left leg injured girl is playing skipping,senator,target,12
26,by-locative,by-locative,The secretary was tripping by the drinking fountain,The secretary was tripping by the drinking fountain,1,No,5,tornado spoiled the house,A,A,No,44.03308333,Left leg injured girl is playing skipping,secretary,target,14
26,by-locative,by-locative,The lumberjack was resting by the giant redwood tree,The lumberjack was resting by the giant redwood tree,1,No,26,A boy is rescuing a girl in the sea,A,A,No,44.03308333,Left leg injured girl is playing skipping,lumberjack,target,16
26,by-locative,active,The Cub Scouts enjoyed the camp fire,The Cub Scouts enjoyed the camp fire,1,No,17,A boy is struck up with a shark in the sea.,Other ,Other ,No,44.03308333,Left leg injured girl is playing skipping,scouts,target,18
26,by-locative,active,The dog jumped the fence,The dog jumped the fence,1,No,4,A building is demolished by a crane.,BP,BP,No,44.03308333,Left leg injured girl is playing skipping,dog,target,20
26,by-locative,by-locative,The businessman was waiting by the airline ticket counter,The businessman was waiting by the airline ticket counter,1,No,12,Train has hit on a bus,Other ,Other ,No,44.03308333,Left leg injured girl is playing skipping,businessman,target,22
26,by-locative,by-locative,The woman was swimming by the jellyfish,The woman was swimming by the jellyfish,1,No,6,Thunder hit on the cross,Other ,Other ,No,44.03308333,Left leg injured girl is playing skipping,woman,target,24
26,by-locative,by-locative,The escaping prisoner was hiding by the guard tower,The escaping prisoner was hiding by the guard tower,1,No,20,"""A stone is hit on a boys head""",Other ,Other ,No,44.03308333,Left leg injured girl is playing skipping,prisoner,target,26
26,by-locative,active,The patron destroyed the jukebox in the bar,The patron destroyed the jukebox in the bar,1,No,7,A car is towed by a tow truck,BP,BP,No,44.03308333,Left leg injured girl is playing skipping,patron,target,28
26,by-locative,active,The ship approached the pier,The ship approached the pier,1,No,32,A thief is slaping aman,A,A,No,44.03308333,Left leg injured girl is playing skipping,ship,target,30
26,by-locative,active,The foreigner misunderstood the blinking traffic light,The foreigner misunderstood the blinking traffic light,1,No,23,Boxer is kicking the referee,A,A,No,44.03308333,Left leg injured girl is playing skipping,foreigner,target,32
26,by-locative,active,The 747 radioed the airport control tower,The 747 radioed the airport control tower,1,No,1,Ball is hitting on a boys back,Other ,Other ,No,44.03308333,Left leg injured girl is playing skipping,747,target,34
26,by-locative,by-locative,The bag lady was falling by the revolving door,The bag lady was falling by the revolving door,1,No,8,mosquito is bitting a man,A,A,No,44.03308333,Left leg injured girl is playing skipping,lady,target,36
26,by-locative,active,The nymphs saw the waterfall,The nymphs saw the waterfall,1,No,31,A chef is making a thief to laugh,A,A,No,44.03308333,Left leg injured girl is playing skipping,nymphs,target,38
26,by-locative,by-locative,The minister was praying by the broken stained glass window,The minister was praying by the broken stained glass window,1,No,14,A whale is about to swallow a swimmer,A,A,No,44.03308333,Left leg injured girl is playing skipping,minister,target,40
26,by-locative,active,The grandmother liked the flowers,The grandmother liked the flowers,1,No,28,"""A mans hat has gone with the wind""",Other ,Other ,No,44.03308333,Left leg injured girl is playing skipping,grandmother,target,42
26,by-locative,by-locative,The princess was daydreaming by the palace's old gate,"""The princess was daydreaming by the palaces old gate""",1,No,18,A girl is kissing a boy,A,A,No,44.03308333,Left leg injured girl is playing skipping,princess,target,44
26,by-locative,by-locative,The surfer was sprinting by the stormy sea,The surfer was sprinting by the stormy sea,1,No,13,A dog is chasing a postman,A,A,No,44.03308333,Left leg injured girl is playing skipping,surfer,target,46
26,by-locative,by-locative,The councilman was strolling by the new building,The councilman was strolling by the new building,1,No,24,An airforce officer kicking a soldier,A,A,No,44.03308333,Left leg injured girl is playing skipping,councilman,target,48
26,by-locative,active,The young woman admired the lake,The young woman admired the lake,1,No,3, car has hit on a ambulance,Other ,Other ,No,44.03308333,Left leg injured girl is playing skipping,young_woman,target,50
26,by-locative,by-locative,The construction worker was digging by the bulldozer,The construction worker was digging by the bulldozer,1,No,22,A horse is kicking a cow,A,A,No,44.03308333,Left leg injured girl is playing skipping,worker,target,52
26,by-locative,active,The engineers criticized the monument,The engineers criticized the monument,1,No,29,A woman is playing with huge tide.,Other ,Other ,No,44.03308333,Left leg injured girl is playing skipping,engineers,target,54
26,by-locative,active,The dictator trusted the general,The dictator trusted the general,1,No,21,Spring box hit on a girl,Other ,Other ,No,44.03308333,Left leg injured girl is playing skipping,dictator,target,56
26,by-locative,active,The bum circled the bushes,The bum circled the bushes,1,No,27,"""Thunder hit on a mans head.""",Other ,Other ,No,44.03308333,Left leg injured girl is playing skipping,bum,target,58
26,by-locative,by-locative,The Dalmatian was running by the fire truck,The Dalmatian was running by the fire truck,1,No,25,A devil is pinching a princess with arrow.,A,A,No,44.03308333,Left leg injured girl is playing skipping,Dalmatian,target,60
26,by-locative,by-locative,The new graduate was driving by the software company,The new graduate was driving by the software company,1,No,11,A ambulance has hit a policeman.,A,A,No,44.03308333,Left leg injured girl is playing skipping,graduate,target,62
26,by-locative,by-locative,The students were working by the new sports complex,The students were working by the new sports complex,1,No,30,A male boxer is kicked by a woman boxer.,BP,BP,No,44.03308333,Left leg injured girl is playing skipping,students,target,64
26,by-locative,by-locative,The stockbroker was sitting by the client,The stockbroker was sitting by the client,1,No,16,A boy is pushing a another guy for snow riding,A,A,No,44.03308333,Left leg injured girl is playing skipping,stockbroker,target,66
26,by-locative,active,The missing geologist underestimated the volcano,The missing geologist underestimated the volcano,1,No,15,Fireman recuing a kid,A,A,No,44.03308333,Left leg injured girl is playing skipping,geologist,target,68
27,by-locative,by-locative,The new graduate was driving by the software company,The new graduate was driving by the software company,1,No,21,The jack-in-the-box scared her.,A,A,No,38.9312,She's jumping rope with a broken foot.,graduate,target,6
27,by-locative,active,The students tried the new sports complex,The students tried the new sports complex,1,No,26,The boy in the boat is saving the drowning woman.,A,A,No,38.9312,She's jumping rope with a broken foot.,students,target,8
27,by-locative,by-locative,The foreigner was loitering by the blinking traffic light,The foreigner was loitering by the blinking traffic light,1,No,31,The chef is tickling the foot of the robber with a leaf.,A,A,No,38.9312,She's jumping rope with a broken foot.,foreigner,target,10
27,by-locative,active,The fishermen damaged the buoy,The fisherman damaged the buoy,1,No,6,"""Lightning struck the cross on the churchs roof.""",A,A,No,38.9312,She's jumping rope with a broken foot.,fishermen,target,12
27,by-locative,by-locative,The 747 was landing by the airport control tower,The 747 was landing by the airport control tower,1,No,5,"""The tornados wind damaged the barn.""",A,A,No,38.9312,She's jumping rope with a broken foot.,747,target,14
27,by-locative,by-locative,The councilman was strolling by the new building,The councilman was strolling by the new building,1,No,27,A golfer got struck by lightning.,BP,BP,No,38.9312,She's jumping rope with a broken foot.,councilman,target,16
27,by-locative,active,The bum circled the bushes,The bum circled the bushes,1,No,12,The train collided with a bus on the tracks.,Other ,Other ,No,38.9312,She's jumping rope with a broken foot.,bum,target,18
27,by-locative,by-locative,The dog was barking by the fence,The dog was barking by the fence,1,No,29,The swimmer is going to get hit by a wave.,BP,BP,No,38.9312,She's jumping rope with a broken foot.,dog,target,20
27,by-locative,active,The princess renovated the palace's old gate,"""The princess renovated the palaces old gate""",1,No,3,The sports car crashed into the back of the ambulance.,A,A,No,38.9312,She's jumping rope with a broken foot.,princess,target,22
27,by-locative,by-locative,The grandmother was sketching by the flowers,The grandmother was sketching by the flowers,1,No,32,The pirate smacked the sailor.,A,A,No,38.9312,She's jumping rope with a broken foot.,grandmother,target,24
27,by-locative,active,The children disliked the church organ,The children disliked the church organ,1,No,1,The first baseman got hit by the ball.,BP,BP,No,38.9312,She's jumping rope with a broken foot.,children,target,26
27,by-locative,active,The bag lady stopped the revolving door,The bag lady stopped the revolving door,1,No,25,The devil is trying to destroy an angel with his pitchfork.,A,A,No,38.9312,She's jumping rope with a broken foot.,lady,target,28
27,by-locative,active,The senator unveiled the statue,The senator unveiled the statue,1,No,10,The young man is going to get hit by the big wave.,BP,BP,No,38.9312,She's jumping rope with a broken foot.,senator,target,30
27,by-locative,by-locative,The secretary was tripping by the drinking fountain,The secretary was tripping by the drinking fountain,1,No,7,His car got towed away by a tow truck.,BP,BP,No,38.9312,She's jumping rope with a broken foot.,secretary,target,32
27,by-locative,active,The Cub Scouts enjoyed the camp fire,The Cub Scouts enjoyed the camp fire,1,No,11,The ambulance hit the police officer.,A,A,No,38.9312,She's jumping rope with a broken foot.,scouts,target,34
